5001,"Health Systems, Policy and Management"
5002,Healthcare Organisation and Management
5003,Health Economics: Economic Evaluation
5004,Health Systems and Policies
5005,Healthcare Financing
5006,Healthcare Management in Practice
5008,Public Private Partnerships in Health
5011,Health Informatics
5012,Human Resource Management
5013,Financial Management
5014,Quality and Safety Management
5015,Medico-legal Management
5016,Health Services Planning
5017,Health Innovation and Technology Management
5018,Healthcare Ethics
5019,Operation Management
5020,Corporate Communication and Marketing
5021,Advanced Organization Management
5022,Patient-Centred Health System
5023,Local Visits
5024,Driving Healthcare Improvement with Data
5026,Complaints Management in Healthcare
6900,Master-Level Guided Case Study
