2001,Principles of Environmental and Occupational Health
2002,Hong Kong Health Care System
3001,Contemporary Health Issues
3002,Health Education and Health Behaviours
3008,Foundations of Health Promotion
3115,Biostatistics for Community Health
3117,Epidemiology for Community Health
4001,Settings-Approach for Health Promotion
4002,Health Communication
4003,Research Methods in Community Health
4004,Management of Non-Governmental Organisations
4005,Social Marketing Methods
4006,Community-Based Rehabilitation and Self-Care Management
4008,Health Promotion Planning and Evaluation
4011,Food Security : Global and Local Perspectives
4012,Mental Health as a Public Health Issue
4901,Practicum in Community Health Practice I
4902,Practicum in Community Health Practice II
