5101,Introduction to Mental Health and Related Issues
5102,Common Mental Health Problems and its Management
5103,Basic Psychopharmacology
5104,Fundamentals of Psychotherapeutic Interventions
5105,Clinical Supervision and Practice 1
5106,Clinical Supervision and Practice 2
5201,Severe Mental Disorders&Risk Ass
5202,Old Age Psychiatry
5203,Child & Adolescent Psychiatric Problems
5301,Introduction to Research Methodology
5302,Research Project I
5303,Research Project II
5304,Evidence-based practice for common mental disorder across lifespan in primary care: a case-based
