5001,Basic Clinical Embryology
5002,Advanced Clinical Embryology
5003,Andrology
5004,Clinical Issues and Controversies in ART
5005,Infertility and IVF Clinical Counseling
5006,"IVF Equipment: Selection, Application and Maintenance"
5007,Preparatory Course for International Examination in Clinical Embryology
5008,Genetics in Reproductive Medicine
5009,Reproductive Medicine & Assisted Reproductive Technology – Overview
5010,Reproductive Medicine & Assisted Reproductive Technology - Clinical
5011,Cell Biology and Molecular Biology
5012,IVF Laboratory Management and Communication
5013,Research Methodology
5014,IVF Laboratory Design
6001,Research Project
6002,Clinical Attachment
6003,Literature review
6004,Field Trip
