1000,Introduction to Pharmacy
1004,Personal Development in Pharmacy
1110,Fundamentals of Pharmaceutical Chemistry
1423,Biochemistry and Molecular Biology
1433,Anatomy and Physiology I
1434,Anatomy and Physiology II
1440,Clinical Microbiology and Infection Control
2018,Inter-professional Learning for Medication Safety
2110,Medicinal Chemistry and Drug Design
2131,Pharmaceutical Analysis
2211,Dosage Form Science I
2212,Dosage Form Science II
2213,Pharmaceutical Product Development and Manufacturing
2220,Biopharmaceutics and Pharmacokinetics
2313,Principles of Pharmaceutical Dispensing
2320,Pharmacy Law
2330,Contemporary Pharmacy Practice
2410,Pharmacology and Therapeutics I
2520,Fundamentals of Herbal Medicines
2710,Pharmaceutical Research Methods
2711,Healthcare Management and Pharmaceutical Marketing
2712,Health System Management
3330,Community Pharmacy Practice
3413,Pharmacology and Therapeutics II
3414,Pharmacology and Therapeutics III
3415,Pharmacology and Therapeutics IV
3420,Pharmacogenomics and Pharmaceutical Biotechnology
3510,Complementary and Alternative Medicine
3603,International Pharmacy Practice
3604,Community Pharmacy Summer Clerkship
3605,Hospital Pharmacy Summer Clerkship
3812,Clinical Assessment and Monitoring
4201,Community Pharmacy Clerkship
4204,Pharmacy Clerkship: Community-based Practice
4205,Pharmacy Management and Adminstration Clerkship
4301,Hospital Pharmacy Clerkship
4302,Clinical Pharmacy Clerkship: Cardiology
4303,Clinical Pharmacy Clerkship: Infectious Diseases
4304,Clinical Pharmacy Clerkship: Psychiatry
4305,Clinical Pharmacy Clerkship: Oncology
4306,Hospital Pharmacy Experience in Mainland China
4307,Clinical Pharmacy Clerkship: Paediatrics
4308,Clinical Pharmacy Clerkship: Emergency Medicine/Critical Care
4309,Clinical Pharmacy Clerkship: Nephrology
4310,Clinical Pharmacy Clerkship: Geriatrics
4350,Clinical Trial Centre Clerkship
4401,Industrial Pharmacy Clerkship: Multi-national Company
4402,Industrial Pharmacy Clerkship: Local Manufacturer
4403,Pharmacogenomics and Personalized Medicine Clerkship
4501,TCM Clerkship
4601,Drug Information Clerkship
4911,Research Project I
4912,Research Project II
5110,Guided Studies
5120,Guided Studies
5130,Overview of Drug Development
5210,Seminar
5820,Clinical Pharmacy Services Development
5823,Graduation Project Preparation
5824,Graduation Project I
5825,Pharmacokinetics and Pharmacogenetics
5830,Communication Workshop
5851,Pharmacoeconomics
5852,Pharmacovigilance and Public Health for Pharmacists
5880,Drug Therapy Assessment and Drug Information
5882,Pharmacotherapy: Infectious Diseases
5884,Pharmacotherapy: Respiratory and Dermatologic Disorders
5885,Pharmacotherapy: Psychiatric Disorders
5886,Pharmacotherapy: Diabetes and Renal Disorders
5887,Pharmacotherapy: Gastrointestinal and Rheumatologic Disorders
5888,Pharmacotherapy: Neurologic and Paediatric Disorders
5889,Pharmacotherapy: Pharmaceutical Care in Geriatrics
5890,Pharmacotherapy: Cardiovascular Disorders
5891,Pharmacotherapy: Oncologic and Haematologic Disorders
5892,Pharmacotherapy: Critical Care & Emergency Medicine
5924,Graduation Project II
7110,Guided Studies
7120,Guided Studies
7210,Seminar
8532,Research
8533,Research
8534,Research
8535,Research
8536,Research
8632,Research
8633,Research
8634,Research
8635,Research
8636,Research
