5001,"Scientific Skills, Laboratory Safety and Management"
5002,"Biostatistics, Measurement Uncertainty, Quality Assurance and Laboratory Accreditation"
5003,Immunology
5004,Frontiers in Medical Laboratory Sciences and Laboratory Technology
5005,"Genetics, Gene Expression and Regulation"
5010,Anatomical Pathology I
5011,Anatomical Pathology II
5012,Clinical Chemistry I
5013,Clinical Chemistry II
5014,Haematology and Transfusion Science I
5015,Haematology and Transfusion Science II
5016,Medical Microbiology I
5017,Medical Microbiology II
5018,Research Project
